payment_code,age,gender,handed,lang,study,caff,group,part,item_full,item_en,item_id,predicate,context,judgment,decision_time_item_1,submit_time,item_order,quarter
367994,21,femmina,destrimana/o,italiano,Psicologia,No,f,A,Non so se il panda abbia danneggiato il microfono%2C ma se la rana è arrabbiata che l'abbia danneggiato%2C lo escluderà dalla serata di karaoke. ,I don't know whether the panda damaged the mic%2C but if the frog is angry that he did%2C he will uninvite him from karaoke night.,3,true_factive,dontknowwhether,4,8424,11737,39,2
367994,21,femmina,destrimana/o,italiano,Psicologia,No,f,A,La rana non ha rovinato il puzzle%2C ma se il panda è arrabbiato che l'abbia rovinato%2C le butterà le scarpe fuori dalla finestra.,The frog didn't ruin the puzzle%2C but if the panda is angry that he did%2C he will throw his shoes out of the window.,4,true_factive,notpif,1,13134,13748,40,2
367994,21,femmina,destrimana/o,italiano,Psicologia,No,f,A,La rana non ha strappato il biglietto di auguri%2C ma se il panda pensa che l'abbia strappato%2C si metterà a piangere.,The frog didn't tear up the birthday card%2C but if the panda thinks that he did%2C he will start to cry.,20,non_factive,notpif,7,4605,5086,41,2
367994,21,femmina,destrimana/o,italiano,Psicologia,No,f,A,Il panda non ha perduto l'album dei ricordi%2C ma la rana è triste che l'abbia perduto. ,I don't know if the panda lost the scrapbook%2C but the frog is sad that he lost it.,38,true_factive,dontknowwhetherand,1,4866,5449,43,2
367994,21,femmina,destrimana/o,italiano,Psicologia,No,f,A,Non so se la papera abbia preso il voto massimo%2C ma se la rana pensa che l'abbia preso%2C sarà gelosa.,I don't know whether the duck got the top grade%2C but if the frog thinks that she did%2C he will be jealous.,17,non_factive,dontknowwhether,7,5169,5633,46,2
367994,21,femmina,destrimana/o,italiano,Psicologia,No,f,A,La rana non ha forzato la porta della cantina%2C ma il panda è arrabbiato che l'abbia forzata. ,I don't know if the frog smashed the cellar door%2C but the panda is angry that he smashed it.,35,true_factive,dontknowwhetherand,1,6346,6929,50,3
367994,21,femmina,destrimana/o,italiano,Psicologia,No,f,A,La rana non ha dimenticato il compleanno della papera%2C ma se la papera pensa che l'abbia dimenticato%2C nasconderà il diario dell'amicizia nel bosco.,The frog didn't forget the duck's birthday%2C but if the duck thinks that he did%2C she will hide the friendship book in the wood.,18,non_factive,notpif,7,5118,5766,53,3
367994,21,femmina,destrimana/o,italiano,Psicologia,No,f,A,Non so se la papera abbia perso l'aquilone%2C ma se il panda è arrabbiato che l'abbia perso%2C le getterà gli occhiali da sole in mare.,I don't know whether the duck lost the kite%2C but if the panda is angry that she did%2C he will hurl her sunglasses in the sea.,1,true_factive,dontknowwhether,5,8019,8899,55,3
367994,21,femmina,destrimana/o,italiano,Psicologia,No,f,A,La papera non ha dimenticato la torta%2C ma la rana è arrabbiata che l'abbia dimenticata. ,I don't know if the duck forgot the cake%2C but the frog is angry that he forgot it.,34,true_factive,dontknowwhetherand,1,5135,5715,56,3
367994,21,femmina,destrimana/o,italiano,Psicologia,No,f,A,Non so se il panda abbia mai offeso la rana%2C ma se l'ha offesa di nuovo ieri%2C la rana lo prenderà in giro davanti a tutti.,I don't know whether the panda has ever offended the frog%2C but if he offended her again yesterday%2C the frog will make fun of him in font of everybody.,31,again,dontknowwhether,7,5184,5615,57,3
367994,21,femmina,destrimana/o,italiano,Psicologia,No,f,A,La papera non ha tagliuzzato il poster%2C ma se il panda capisce che l'ha tagliuzzato%2C le verserà del succo nello zaino.,The duck didn't cut the poster%2C but if the panda understands that she did%2C he will pour juice into her backpack.,12,semi_factive,notpif,1,4668,5265,61,3
367994,21,femmina,destrimana/o,italiano,Psicologia,No,f,A,La papera non ha rotto il vasetto di miele%2C ma se il panda si rende conto che l'ha rotto%2C le terrà il broncio., The duck didn't break the honey jar%2C but if the panda realizes that she did%2C he will pout.,14,semi_factive,notpif,1,4552,5115,62,3
367994,21,femmina,destrimana/o,italiano,Psicologia,No,f,A,Non so se il panda abbia spaccato il trenino%2C ma se la papera crede che l'abbia spaccato%2C gli ruberà il quaderno da colorare. ,I don't know whether the panda broke the model train%2C but if the duck believes that he did%2C she will steal his coloring book.,21,non_factive,dontknowwhether,7,4271,4768,63,3
367994,21,femmina,destrimana/o,italiano,Psicologia,No,f,A,Non so se il panda abbia bruciato l'album di foto%2C ma se la rana è triste che l'abbia bruciato%2C piangerà a dirotto.,I don't know whether the panda burned the photo album%2C but if the frog is sad that he did%2C he will cry his eyes out.,7,true_factive,dontknowwhether,4,7653,8215,64,3
367994,21,femmina,destrimana/o,italiano,Psicologia,No,f,A,La papera non ha mai bruciato il pane%2C ma se l'ha bruciato di nuovo ieri%2C il panda non farà più colazione con lei.,The duck has never burnt the bread%2C but if she burnt it again yesterday%2C the panda won't have breakfast with her anymore.,30,again,notpif,1,6350,6916,65,3
367994,21,femmina,destrimana/o,italiano,Psicologia,No,f,A,La rana non ha mai rovesciato la bottiglia d'olio%2C ma se l'ha rovesciata di nuovo ieri%2C la paperà le farà pulire tutta la cucina.,The frog has never knocked over the oil bottle%2C but if she knocked it over again yesterday%2C the duck will make her clean the entire kitchen.,32,again,notpif,1,5206,7201,66,3
367994,21,femmina,destrimana/o,italiano,Psicologia,No,f,A,Il panda non ha forzato la serratura%2C ma la papera%2C dopo averla controllata%2C ha capito che il panda l'ha forzata.,I don't know if the panda picked the lock%2C but the duck%2C after checking it%2C realized that the panda picked it.,43,semi_factive,dontknowwhetherand,1,8567,9084,69,3
367994,21,femmina,destrimana/o,italiano,Psicologia,No,f,A,Il panda non ha calpestato le margherite%2C ma se la rana crede che le abbia calpestate%2C preparerà dei gavettoni per punirlo.,The panda didn't trample the daisies%2C but if the frog believes that he did%2C he will prepare water balloons to punish him.,22,non_factive,notpif,7,5317,5799,70,3
367994,21,femmina,destrimana/o,italiano,Psicologia,No,f,A,La papera non ha imbrattato il muro%2C ma se il panda crede che l'abbia imbrattato%2C le nasconderà tutti i pennarelli.,The duck didn't paint the wall%2C but if the panda believes that she did%2C he will hide all of her crayons.,24,non_factive,notpif,7,4367,4849,71,3
367994,21,femmina,destrimana/o,italiano,Psicologia,No,f,A,Non so se la papera abbia distrutto il castello di sabbia%2C ma se il panda è triste che l'abbia distrutto%2C piangerà per tutto il giorno.,I don't know whether the duck destroyed the sand castle%2C but if the panda is sad that she did%2C he will cry all day.,5,true_factive,dontknowwhether,5,7949,8332,72,3
367994,21,femmina,destrimana/o,italiano,Psicologia,No,f,A,Il panda non ha rotto nulla%2C ma se ha rotto anche il vaso di porcellana%2C la rana andrà su tutte le furie.,The panda didn't break anything%2C but if he broke the porcelaine vase too%2C the frog will flare up.,28,too,notpif,1,6918,7446,74,4
367994,21,femmina,destrimana/o,italiano,Psicologia,No,f,B,La rana non ha spaccato le automobiline%2C ma il panda%2C dopo averle esaminate%2C ha erroneamente capito che la rana le ha spaccate.,The frog did not break the toy train%2C but the panda%2C after examining it%2C mistakenly realizes that the frog broke it.,41,semi_factive,mistaken,7,12862,14492,76,4
367994,21,femmina,destrimana/o,italiano,Psicologia,No,f,B,Il panda crede erroneamente che la papera abbia gettato via le bambole di pezza%2C ed è triste che le abbia gettate via. ,The panda mistakenly believes that the duck threw away the rag dolls%2C and is sad that he threw them away.,37,true_factive,mistaken,7,9281,9763,77,4
367994,21,femmina,destrimana/o,italiano,Psicologia,No,f,B,La papera crede erroneamente che la rana abbia strisciato la finestra in soffitta%2C ed è arrabbiata che l'abbia strisciata. ,The duck mistakenly believes the frog crawled through the attic window%2C and is angry that he crawled through it.,36,true_factive,mistaken,7,6967,8984,78,4
367994,21,femmina,destrimana/o,italiano,Psicologia,No,f,B,La rana non ha truccato la macchinina telecomandata%2C ma il panda%2C dopo averla usata%2C ha erroneamente capito che la rana l'ha truccata.,The frog did not rig the remote control car%2C but the panda%2C after using it%2C mistakenly realized that the frog rigged it.,44,semi_factive,mistaken,7,4568,5114,80,4
367994,21,femmina,destrimana/o,italiano,Psicologia,No,f,B,Il panda crede erroneamente che la papera abbia mollato il corso di nuoto%2C ed è triste che l'abbia mollato. ,The panda mistakenly believes that the duck dropped out of swimming class%2C and he is sad that he dropped out.,40,true_factive,mistaken,7,4837,5635,83,4
367994,21,femmina,destrimana/o,italiano,Psicologia,No,f,B,La papera non ha modificato la ricetta della torta%2C ma la rana%2C dopo averla riletta%2C si è erroneamente resa conto che la papera l'ha modificata.,The duck did not change the cake recipe%2C but the frog%2C after re-reading it%2C mistakenly realized that the duck changed it.,45,semi_factive,mistaken,7,12069,14565,91,4
367994,21,femmina,destrimana/o,italiano,Psicologia,No,f,B,La papera crede erroneamente che il panda abbia fatto morire le rose%2C ed è arrabbiata che le abbia fatte morire. ,The duck mistakenly believes that the panda made the roses die%2C and is angry that he made them die.,33,true_factive,mistaken,7,6634,7197,94,4
367994,21,femmina,destrimana/o,italiano,Psicologia,No,f,B,La papera non ha potato la siepe%2C ma la rana%2C dopo averla innaffiata%2C si è erroneamente resa conto che la papera l'ha potata.,The duck did not prune the hedge%2C but the frog%2C after watering it%2C mistakenly realized that the duck pruned it.,48,semi_factive,mistaken,7,8403,9082,96,4
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,Il panda non ha rubato il quaderno da colorare%2C ma se la papera è triste che l'abbia rubato%2C lo manderà via.,The panda didn't steal the coloring book%2C but if the duck is sad that he did%2C she will throw him out.,8,true_factive,notpif,5,10792,11689,2,1
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,La papera non ha rotto il vasetto di miele%2C ma se il panda si rende conto che l'ha rotto%2C le terrà il broncio., The duck didn't break the honey jar%2C but if the panda realizes that she did%2C he will pout.,14,semi_factive,notpif,3,10750,12520,3,1
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,La papera non ha dimenticato la torta%2C ma la rana è arrabbiata che l'abbia dimenticata. ,I don't know if the duck forgot the cake%2C but the frog is angry that he forgot it.,34,true_factive,dontknowwhetherand,1,5006,5739,6,1
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,Non so se la papera abbia preso il voto massimo%2C ma se la rana pensa che l'abbia preso%2C sarà gelosa.,I don't know whether the duck got the top grade%2C but if the frog thinks that she did%2C he will be jealous.,17,non_factive,dontknowwhether,3,7669,8569,11,1
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,Non so se la rana abbia truccato il mazzo di carte%2C ma se il panda capisce che l'ha truccato%2C la escluderà dal prossimo pigiama party. ,I don't know whether the frog manipulated the deck%2C but if the panda understands that she did%2C he will uninvite him from the next sleepover.,9,semi_factive,dontknowwhether,4,11021,11697,12,1
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,Non so se il panda abbia bruciato l'album di foto%2C ma se la rana è triste che l'abbia bruciato%2C piangerà a dirotto.,I don't know whether the panda burned the photo album%2C but if the frog is sad that he did%2C he will cry his eyes out.,7,true_factive,dontknowwhether,2,7272,8211,13,1
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,La papera non ha mai bruciato il pane%2C ma se l'ha bruciato di nuovo ieri%2C il panda non farà più colazione con lei.,The duck has never burnt the bread%2C but if she burnt it again yesterday%2C the panda won't have breakfast with her anymore.,30,again,notpif,1,6141,6937,14,1
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,Il panda non ha letto il diario segreto%2C ma se la rana si rende conto che l'ha letto%2C considererà la loro amicizia rovinata.,The panda didn't read the diary%2C but if the frog realizes that he did%2C he will consider their friendship ruined.,16,semi_factive,notpif,1,6774,7649,17,1
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,Non so se la papera abbia distrutto il castello di sabbia%2C ma se il panda è triste che l'abbia distrutto%2C piangerà per tutto il giorno.,I don't know whether the duck destroyed the sand castle%2C but if the panda is sad that she did%2C he will cry all day.,5,true_factive,dontknowwhether,6,4077,5054,19,1
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,Non so se il panda abbia forato il gonfiabile%2C ma se la rana si rende conto che l'ha forato%2C lo dirà alla maestra.,I don't know whether the panda made a hole in the bouncy castle%2C but if the frog realizes that he did%2C he will tell the teacher.,15,semi_factive,dontknowwhether,6,4550,5553,20,1
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,Non so se il panda abbia mai offeso la rana%2C ma se l'ha offesa di nuovo ieri%2C la rana lo prenderà in giro davanti a tutti.,I don't know whether the panda has ever offended the frog%2C but if he offended her again yesterday%2C the frog will make fun of him in font of everybody.,31,again,dontknowwhether,1,5283,6477,23,1
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,Il panda non ha calpestato le margherite%2C ma se la rana crede che le abbia calpestate%2C preparerà dei gavettoni per punirlo.,The panda didn't trample the daisies%2C but if the frog believes that he did%2C he will prepare water balloons to punish him.,22,non_factive,notpif,5,6015,6890,25,2
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,La rana non ha mai rovesciato la bottiglia d'olio%2C ma se l'ha rovesciata di nuovo ieri%2C la paperà le farà pulire tutta la cucina.,The frog has never knocked over the oil bottle%2C but if she knocked it over again yesterday%2C the duck will make her clean the entire kitchen.,32,again,notpif,1,7289,8509,27,2
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,La rana non ha dato via il vestito da festa%2C ma la papera è triste che l'abbia dato via. ,I don't know if the frog stole the party dress%2C but the duck is sad that he stole it.,39,true_factive,dontknowwhetherand,1,8314,10030,31,2
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,Non so se la rana abbia mai usato il giocattolo della papera%2C ma se l'ha usato di nuovo ieri%2C la papera le getterà tutti i disegni nel fango.,I don't know whether the frog has nver used the duck's toy%2C but if she used it again yesterday%2C the duck will throw all her drawing in the mud.,29,again,dontknowwhether,5,4056,4867,32,2
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,Non so se la papera abbia perso l'aquilone%2C ma se il panda è arrabbiato che l'abbia perso%2C le getterà gli occhiali da sole in mare.,I don't know whether the duck lost the kite%2C but if the panda is angry that she did%2C he will hurl her sunglasses in the sea.,1,true_factive,dontknowwhether,2,1075,6677,35,2
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,La rana non ha squarciato l'orsacchiotto%2C ma se la papera è triste che l'abbia squarciato%2C le disegnerà sulla faccia con l'indelebile.,The frog didn't cut open the teddy bear%2C but if the duck is sad that he did%2C she will draw on his face with sharpie.,6,true_factive,notpif,5,1332,2205,36,2
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,Non so se la papera abbia smarrito il bracciale dell'amicizia%2C ma se la rana pensa che l'abbia smarrito%2C sarà molto delusa.,I don't know whether the duck lost the friendship bracelet%2C but if the frog thinks that she did%2C he will be very disappointed.,19,non_factive,dontknowwhether,6,5668,6432,37,2
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,Il panda non ha forzato la serratura%2C ma la papera%2C dopo averla controllata%2C ha capito che il panda l'ha forzata.,I don't know if the panda picked the lock%2C but the duck%2C after checking it%2C realized that the panda picked it.,43,semi_factive,dontknowwhetherand,1,1959,3416,38,2
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,Il panda non ha perduto l'album dei ricordi%2C ma la rana è triste che l'abbia perduto. ,I don't know if the panda lost the scrapbook%2C but the frog is sad that he lost it.,38,true_factive,dontknowwhetherand,5,818,1559,39,2
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,La rana non ha forzato la porta della cantina%2C ma il panda è arrabbiato che l'abbia forzata. ,I don't know if the frog smashed the cellar door%2C but the panda is angry that he smashed it.,35,true_factive,dontknowwhetherand,5,1067,2713,41,2
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,La papera non ha imbrattato il muro%2C ma se il panda crede che l'abbia imbrattato%2C le nasconderà tutti i pennarelli.,The duck didn't paint the wall%2C but if the panda believes that she did%2C he will hide all of her crayons.,24,non_factive,notpif,3,4473,5483,42,2
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,La rana non ha dimenticato il compleanno della papera%2C ma se la papera pensa che l'abbia dimenticato%2C nasconderà il diario dell'amicizia nel bosco.,The frog didn't forget the duck's birthday%2C but if the duck thinks that he did%2C she will hide the friendship book in the wood.,18,non_factive,notpif,2,797,1983,44,2
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,Il panda non ha bucato il pallone da calcio%2C ma se la rana è arrabbiata che l'abbia bucato%2C gli verserà del latte sul computer.,The panda didn't puncture the football%2C but if the frog is angry that he did%2C he will pour milk over his laptop.,2,true_factive,notpif,6,894,5103,45,2
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,Non so se la rana abbia finito la limonata%2C ma se la papera crede che l'abbia finita%2C andrà a comprare dei limoni.,I don't know whether the frog finished the lemonade%2C but if the duck believes that he did%2C she will go buy lemons.,23,non_factive,dontknowwhether,7,5149,5889,49,3
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,Il panda non ha rotto nulla%2C ma se ha rotto anche il vaso di porcellana%2C la rana andrà su tutte le furie.,The panda didn't break anything%2C but if he broke the porcelaine vase too%2C the frog will flare up.,28,too,notpif,1,3042,3814,50,3
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,La rana non ha strappato il biglietto di auguri%2C ma se il panda pensa che l'abbia strappato%2C si metterà a piangere.,The frog didn't tear up the birthday card%2C but if the panda thinks that he did%2C he will start to cry.,20,non_factive,notpif,7,3954,4631,51,3
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,Non so se la papera abbia sporcato qualcosa%2C ma se ha sporcato anche il tappeto%2C il panda non la inviterà più a casa sua.,I don't know whether the duck dirtied anything%2C but if she dirtied the carpet too%2C the panda won't invite her anymore.,27,too,dontknowwhether,6,7129,8427,52,3
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,La papera non ha buttato via la cartolina%2C ma se il panda capisce che l'ha buttata via%2C non le parlerà mai più.,The duck didn't throw away the postcard%2C but if the panda understands that she did%2C he will not speak to her anymore.,10,semi_factive,notpif,5,3196,3913,57,3
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,La papera non ha tagliuzzato il poster%2C ma se il panda capisce che l'ha tagliuzzato%2C le verserà del succo nello zaino.,The duck didn't cut the poster%2C but if the panda understands that she did%2C he will pour juice into her backpack.,12,semi_factive,notpif,2,2658,3428,58,3
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,La rana non ha rovinato il puzzle%2C ma se il panda è arrabbiato che l'abbia rovinato%2C le butterà le scarpe fuori dalla finestra.,The frog didn't ruin the puzzle%2C but if the panda is angry that he did%2C he will throw his shoes out of the window.,4,true_factive,notpif,5,2976,3557,59,3
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,Non so se la rana abbia nascosto i pennarelli%2C ma se la papera capisce che li ha nascosti%2C le sotterrerà le figurine in giardino.,I don't know whether the frog hid the crayons%2C but if the duck understands that he did%2C she bury his favorite figurines in the yard.,11,semi_factive,dontknowwhether,6,4161,5665,61,3
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,La papera non ha smarrito la chiave della cantina%2C ma la rana%2C dopo averla cercata%2C ha capito che la papera l'ha smarrita.,I don't know if the duck misplaced the house keys%2C but the frog%2C after looking for them%2C realized that the duck misplaced them.,42,semi_factive,dontknowwhetherand,5,5036,5871,62,3
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,Non so se il panda abbia sottratto qualcosa alla rana%2C ma se le ha sottratto anche il cappello%2C la rana gli strapperà il costume da bagno.,I don't know whether the panda stole anything from the frog%2C but if he stole her hat too%2C the frog will rip his bathing suit.,25,too,dontknowwhether,5,6621,7329,63,3
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,La rana non ha copiato le risposte della verifica%2C ma il panda%2C dopo averle viste%2C si è reso conto che la rana le ha copiate.,I don't know whether the frog copied the answers in the check%2C but the panda%2C after seeing them%2C realized that the frog copied them.,47,semi_factive,dontknowwhetherand,7,5983,6691,66,3
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,Il panda non ha cambiato le regole del gioco di ruolo%2C ma la papera%2C dopo averle ripassate%2C si è resa conto che il panda le ha cambiate.,I don't know whether the panda changed the rules of the role-playing game%2C but the duck%2C after reviewing them%2C realized that the panda changed them.,46,semi_factive,dontknowwhetherand,7,3636,5315,71,3
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,Non so se il panda abbia spaccato il trenino%2C ma se la papera crede che l'abbia spaccato%2C gli ruberà il quaderno da colorare. ,I don't know whether the panda broke the model train%2C but if the duck believes that he did%2C she will steal his coloring book.,21,non_factive,dontknowwhether,6,2779,4060,72,3
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,Non so se il panda abbia danneggiato il microfono%2C ma se la rana è arrabbiata che l'abbia danneggiato%2C lo escluderà dalla serata di karaoke. ,I don't know whether the panda damaged the mic%2C but if the frog is angry that he did%2C he will uninvite him from karaoke night.,3,true_factive,dontknowwhether,7,4483,5350,73,4
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,Non so se il panda abbia piegato le lancette dell'orologio%2C ma se la rana si rende conto che le ha piegate%2C gli urlerà contro.,I don't know whether the panda bent the hands of the clock%2C but if the frog realizes that he did%2C he will shout at him.,13,semi_factive,dontknowwhether,7,5140,5714,74,4
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,A,La rana non ha perduto nulla%2C ma se ha perduto anche le chiavi%2C la papera andrà nel panico.,The frog didn't lose anything%2C but if she lost the keys too%2C the duck will panic.,26,too,notpif,1,6731,7488,75,4
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,B,La papera non ha potato la siepe%2C ma la rana%2C dopo averla innaffiata%2C si è erroneamente resa conto che la papera l'ha potata.,The duck did not prune the hedge%2C but the frog%2C after watering it%2C mistakenly realized that the duck pruned it.,48,semi_factive,mistaken,7,10456,12302,76,4
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,B,Il panda crede erroneamente che la papera abbia gettato via le bambole di pezza%2C ed è triste che le abbia gettate via. ,The panda mistakenly believes that the duck threw away the rag dolls%2C and is sad that he threw them away.,37,true_factive,mistaken,7,6766,8675,82,4
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,B,La rana non ha spaccato le automobiline%2C ma il panda%2C dopo averle esaminate%2C ha erroneamente capito che la rana le ha spaccate.,The frog did not break the toy train%2C but the panda%2C after examining it%2C mistakenly realizes that the frog broke it.,41,semi_factive,mistaken,7,8724,9496,86,4
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,B,Il panda crede erroneamente che la papera abbia mollato il corso di nuoto%2C ed è triste che l'abbia mollato. ,The panda mistakenly believes that the duck dropped out of swimming class%2C and he is sad that he dropped out.,40,true_factive,mistaken,7,5005,6391,89,4
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,B,La rana non ha truccato la macchinina telecomandata%2C ma il panda%2C dopo averla usata%2C ha erroneamente capito che la rana l'ha truccata.,The frog did not rig the remote control car%2C but the panda%2C after using it%2C mistakenly realized that the frog rigged it.,44,semi_factive,mistaken,7,7119,8020,90,4
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,B,La papera non ha modificato la ricetta della torta%2C ma la rana%2C dopo averla riletta%2C si è erroneamente resa conto che la papera l'ha modificata.,The duck did not change the cake recipe%2C but the frog%2C after re-reading it%2C mistakenly realized that the duck changed it.,45,semi_factive,mistaken,6,6731,7900,91,4
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,B,La papera crede erroneamente che il panda abbia fatto morire le rose%2C ed è arrabbiata che le abbia fatte morire. ,The duck mistakenly believes that the panda made the roses die%2C and is angry that he made them die.,33,true_factive,mistaken,7,3827,5165,95,4
925915,19,maschio,destrimana/o,italiano,Psicologia,Sì,f,B,La papera crede erroneamente che la rana abbia strisciato la finestra in soffitta%2C ed è arrabbiata che l'abbia strisciata. ,The duck mistakenly believes the frog crawled through the attic window%2C and is angry that he crawled through it.,36,true_factive,mistaken,7,4917,6412,96,4
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,La rana non ha spaccato le automobiline%2C ma il panda%2C dopo averle esaminate%2C ha capito che la rana le ha spaccate.,I don't know if the frog broke the toy train%2C but the panda%2C after examining it%2C realized that the frog broke it.,41,semi_factive,dontknowwhetherand,2,28062,29191,1,1
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,La rana non ha finito la limonata%2C ma se la papera crede che l'abbia finita%2C andrà a comprare dei limoni.,The frog didn't finish the lemonade%2C but if the duck believes that he did%2C she will go buy lemons.,23,non_factive,notpif,6,83942,84742,2,1
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,La rana non ha nascosto i pennarelli%2C ma se la papera capisce che li ha nascosti%2C le sotterrerà le figurine in giardino.,The frog didn't hide the crayons%2C but if the duck understands that he did%2C she bury his favorite figurines in the yard.,11,semi_factive,notpif,4,17894,35260,5,1
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,Non so se la rana abbia perduto qualcosa%2C ma se ha perduto anche le chiavi%2C la papera andrà nel panico.,I don't know whether the frog lost anything%2C but if she lost the keys too%2C the duck will panic.,26,too,dontknowwhether,5,44310,45192,6,1
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,Il panda non ha bruciato l'album di foto%2C ma se la rana è triste che l'abbia bruciato%2C piangerà a dirotto.,The panda didn't burn the photo album%2C but if the frog is sad that he did%2C he will cry his eyes out.,7,true_factive,notpif,2,16278,17879,8,1
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,Non so se la papera abbia mai bruciato il pane%2C ma se l'ha bruciato di nuovo ieri%2C il panda non farà più colazione con lei.,I don't know whether the duck has ever burnt the bread%2C but if she burnt it again yesterday%2C the panda won't have breakfast with her anymore.,30,again,dontknowwhether,2,7360,8144,9,1
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,Il panda non ha sottratto nulla alla rana%2C ma se le ha sottratto anche il cappello%2C la rana gli strapperà il costume da bagno.,The panda didn't steal anything from the frog%2C but if he stole her hat too%2C the frog will rip his bathing suit.,25,too,notpif,1,10394,11242,10,1
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,La rana non ha mai usato il giocattolo della papera%2C ma se l'ha usato di nuovo ieri%2C la papera le getterà tutti i disegni nel fango.,The frog has never used the duck's toy%2C but if she used it again yesterday%2C the duck will throw all her drawing in the mud.,29,again,notpif,1,9677,10759,12,1
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,Non so se la rana abbia rovinato il puzzle%2C ma se il panda è arrabbiato che l'abbia rovinato%2C le butterà le scarpe fuori dalla finestra.,I don't know whether the frog ruined the puzzle%2C but if the panda is angry that he did%2C he will throw his shoes out of the window.,4,true_factive,dontknowwhether,6,22195,23711,13,1
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,La papera non ha preso il voto massimo%2C ma se la rana pensa che l'abbia preso%2C sarà gelosa.,The duck didn't get the top grade%2C but if the frog thinks that she did%2C he will be jealous.,17,non_factive,notpif,7,9295,10010,14,1
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,La papera non ha potato la siepe%2C ma la rana%2C dopo averla innaffiata%2C si è resa conto che la papera l'ha potata.,I don't know whether the duck pruned the hedge%2C but the frog%2C after watering it%2C realized that the duck pruned it.,48,semi_factive,dontknowwhetherand,1,11511,12311,18,1
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,Non so se il panda abbia rubato il quaderno da colorare%2C ma se la papera è triste che l'abbia rubato%2C lo manderà via.,I don't know whether the panda stole the coloring book%2C but if the duck is sad that he did%2C she will throw him out.,8,true_factive,dontknowwhether,5,27126,27959,21,1
